2026-06-05 15:42:42.084 | INFO     | nure.image_sources:collect_amazon_images:178 - Amazon 'Aashirvaad Atta with Millets': 2 URLs
2026-06-05 15:48:42.177 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 452a85ddb5c2 | File: 452a85ddb5c2_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/3fe9b01f-a34f-4ccd-8980-9ccdf602ba4a.png
2026-06-05 15:48:42.482 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 452a85ddb5c2 | File: 452a85ddb5c2_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/1b665fa0-cf61-4007-bed2-14cf2ee4baae.png
2026-06-05 15:48:42.701 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 452a85ddb5c2 | File: 452a85ddb5c2_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/e05e6ce1-50c8-4790-8f4e-586b946bad2a.png
2026-06-05 15:48:42.994 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 452a85ddb5c2 | File: 452a85ddb5c2_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776471758958-226.png
2026-06-05 15:48:43.222 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 452a85ddb5c2 | File: 452a85ddb5c2_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1771857678119-83.png
2026-06-05 15:48:43.456 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 452a85ddb5c2 | File: 452a85ddb5c2_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1769779424274-242.png
2026-06-05 15:48:43.685 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 452a85ddb5c2 | File: 452a85ddb5c2_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/63708712-d1dd-4676-9da1-8ad476fe29ac.png
2026-06-05 15:48:43.932 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 452a85ddb5c2 | File: 452a85ddb5c2_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1779248476545-170.png
2026-06-05 15:48:44.167 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 452a85ddb5c2 | File: 452a85ddb5c2_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/99c07f65-9c5b-4fc4-927b-7be3f2bea854.png
2026-06-05 15:48:44.414 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 452a85ddb5c2 | File: 452a85ddb5c2_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6650cacf-5347-4108-a653-4355531be4fa.png
2026-06-05 15:48:44.679 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 452a85ddb5c2 | File: 452a85ddb5c2_010.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/2496ea2d-786f-4f6f-b8a1-3c8adae5d142.png
2026-06-05 15:48:44.916 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 452a85ddb5c2 | File: 452a85ddb5c2_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/fc1a2841-870b-4921-862d-efc8890a3448.png
2026-06-05 15:48:45.167 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 452a85ddb5c2 | File: 452a85ddb5c2_012.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/bc0577fb-33d8-4fff-80f7-61596307537c.png
2026-06-05 15:49:44.597 | INFO     | __main__:download_product_images:223 - Product e52f60e68438 has 0 images (min 10). Using Playwright fallback.
2026-06-05 15:49:48.087 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Fortune Fortune Atta': 15 URLs
2026-06-05 15:49:51.396 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Fortune Fortune Atta
2026-06-05 15:49:51.396 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Fortune Fortune Atta': 0 URLs
2026-06-05 15:49:54.366 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Fortune Fortune Atta': 1 URLs
2026-06-05 15:49:56.717 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Fortune Fortune Atta 1kg': 0 URLs
2026-06-05 15:49:56.836 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e52f60e68438 | File: e52f60e68438_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1769779424274-242.png
2026-06-05 15:49:57.207 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e52f60e68438 | File: e52f60e68438_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/fc1a2841-870b-4921-862d-efc8890a3448.png
2026-06-05 15:49:57.447 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e52f60e68438 | File: e52f60e68438_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1772169697746-169.png
2026-06-05 15:49:57.683 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e52f60e68438 | File: e52f60e68438_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776471758958-226.png
2026-06-05 15:49:57.916 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e52f60e68438 | File: e52f60e68438_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/63708712-d1dd-4676-9da1-8ad476fe29ac.png
2026-06-05 15:49:58.162 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e52f60e68438 | File: e52f60e68438_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1779248476545-170.png
2026-06-05 15:49:58.395 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e52f60e68438 | File: e52f60e68438_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1773209973109-467.png
2026-06-05 15:49:58.635 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e52f60e68438 | File: e52f60e68438_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/99c07f65-9c5b-4fc4-927b-7be3f2bea854.png
2026-06-05 15:49:58.870 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e52f60e68438 | File: e52f60e68438_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/5a934f90-7342-41d6-a084-b1cb5b2d751d.png
2026-06-05 15:49:59.133 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e52f60e68438 | File: e52f60e68438_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a6be257d-8d32-4b37-9f15-a72398d6a2fd.png
2026-06-05 15:49:59.369 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e52f60e68438 | File: e52f60e68438_010.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/e81f3825-8c8f-4b04-92a9-6a17ba01e4b8.png
2026-06-05 15:49:59.600 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e52f60e68438 | File: e52f60e68438_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/b9bb083d-b44f-42a7-922c-39abd37a446c.png
2026-06-05 15:49:59.846 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: e52f60e68438 | File: e52f60e68438_012.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6650cacf-5347-4108-a653-4355531be4fa.png
2026-06-05 15:51:23.813 | INFO     | __main__:download_product_images:223 - Product 0faff70a3743 has 0 images (min 10). Using Playwright fallback.
2026-06-05 15:51:27.758 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'India Gate Basmati Aged 1kg (I': 15 URLs
2026-06-05 15:51:31.071 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on India Gate Basmati Aged 1kg (I
2026-06-05 15:51:31.071 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'India Gate Basmati Aged 1kg (I': 0 URLs
2026-06-05 15:51:33.283 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'India Gate Basmati Aged 1kg (I': 1 URLs
2026-06-05 15:51:35.751 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'India Gate Basmati Aged 1kg (I': 0 URLs
2026-06-05 15:51:35.870 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 0faff70a3743 | File: 0faff70a3743_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-116.png
2026-06-05 15:51:36.150 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 0faff70a3743 | File: 0faff70a3743_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-17.png
2026-06-05 15:51:36.375 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 0faff70a3743 | File: 0faff70a3743_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/875ffd87-6efe-4b2d-9619-63f596ea7837.png
2026-06-05 15:51:36.590 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 0faff70a3743 | File: 0faff70a3743_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-27.png
2026-06-05 15:51:36.814 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 0faff70a3743 | File: 0faff70a3743_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-4.png
2026-06-05 15:51:37.148 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 0faff70a3743 | File: 0faff70a3743_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-61.png
2026-06-05 15:51:37.429 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 0faff70a3743 | File: 0faff70a3743_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-104.png
2026-06-05 15:51:37.675 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 0faff70a3743 | File: 0faff70a3743_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/541a9151-720d-4193-b373-f98990e242c2.png
2026-06-05 15:51:37.950 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 0faff70a3743 | File: 0faff70a3743_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ae139802-2cb4-49ec-8bd6-a00bce982864.png
2026-06-05 15:51:38.329 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 0faff70a3743 | File: 0faff70a3743_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-188.png
2026-06-05 15:51:38.572 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 0faff70a3743 | File: 0faff70a3743_010.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6acc5213-bb40-4404-9c70-2fb0737d2c70.png?bg_token=Colour%2Fsurface%2F00FFFFFF
2026-06-05 15:51:38.797 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 0faff70a3743 | File: 0faff70a3743_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/381e1978-2bbf-4aa4-9251-9111fad05e9b.png
2026-06-05 15:52:35.164 | INFO     | __main__:download_product_images:223 - Product cef23127f2af has 0 images (min 10). Using Playwright fallback.
2026-06-05 15:52:38.566 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'India Gate Basmati rice': 15 URLs
2026-06-05 15:52:41.893 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on India Gate Basmati rice
2026-06-05 15:52:41.893 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'India Gate Basmati rice': 0 URLs
2026-06-05 15:52:44.103 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'India Gate Basmati rice': 1 URLs
2026-06-05 15:52:46.549 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'India Gate Basmati rice': 0 URLs
2026-06-05 15:52:46.910 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: cef23127f2af | File: cef23127f2af_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1779094500636-1995.png
2026-06-05 15:52:47.230 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: cef23127f2af | File: cef23127f2af_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-4.png
2026-06-05 15:52:47.455 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: cef23127f2af | File: cef23127f2af_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-27.png
2026-06-05 15:52:47.678 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: cef23127f2af | File: cef23127f2af_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-61.png
2026-06-05 15:52:47.892 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: cef23127f2af | File: cef23127f2af_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a4a34e79-307e-4d8f-8f05-b04d22b92770.png
2026-06-05 15:52:48.115 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: cef23127f2af | File: cef23127f2af_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-104.png
2026-06-05 15:52:48.385 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: cef23127f2af | File: cef23127f2af_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/8e4c3bb8-37e3-4255-8cc6-58281062e43b.png
2026-06-05 15:52:48.611 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: cef23127f2af | File: cef23127f2af_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/875ffd87-6efe-4b2d-9619-63f596ea7837.png
2026-06-05 15:52:48.843 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: cef23127f2af | File: cef23127f2af_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-17.png
2026-06-05 15:54:15.706 | INFO     | __main__:download_product_images:223 - Product 6d9f29dcfbff has 0 images (min 10). Using Playwright fallback.
2026-06-05 15:54:18.790 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'India Gate Rice India Gate unc': 15 URLs
